wordText,lyricsRank,newYorkTimesRank,rank,googleBooksRank,happs,stdDev,twitterRank
greek,-1,3972,2374,1424,6.08,1.2591,4184
grown,1205,3090,2375,2193,6.08,1.2428,2372
help,305,337,2376,391,6.08,1.4686,230
housing,-1,993,2377,2359,6.08,1.4405,4795
instant,4302,-1,2378,3801,6.08,1.122,2779
integrated,-1,-1,2379,3577,6.08,1.3068,-1
introduction,-1,4740,2380,1088,6.08,1.0069,-1
legit,-1,-1,2381,-1,6.08,1.1753,4483
ma,633,1384,2382,2088,6.08,2.0488,778
message,1240,1340,2383,1667,6.08,1.122,983
negotiate,-1,4211,2384,-1,6.08,1.2752,-1
neighbor,-1,4349,2385,-1,6.08,1.3827,4036
neighborhoods,-1,3992,2386,-1,6.08,1.4686,-1
numerous,-1,2616,2387,1365,6.08,1.1925,-1
our,106,73,2388,74,6.08,1.066,118
oven,-1,-1,2389,-1,6.08,1.3679,3690
picked,2006,3271,2390,3495,6.08,1.2095,1754
reached,2204,1137,2391,864,6.08,1.2591,4191
recognize,2061,2938,2392,2373,6.08,1.4119,4898
recognized,-1,3350,2393,1610,6.08,1.3068,-1
rider,2944,-1,2394,-1,6.08,1.4263,-1
shows,1421,931,2395,701,6.08,1.0467,792
significantly,-1,4428,2396,2718,6.08,0.9655,-1
specialist,-1,3273,2397,-1,6.08,1.5365,-1
suggestions,-1,-1,2398,4004,6.08,1.14,2162
superior,-1,4257,2399,1760,6.08,1.5232,3336
tempo,3073,-1,2400,-1,6.08,1.3068,-1
tourists,-1,4713,2401,-1,6.08,1.5097,-1
ups,3965,-1,2402,-1,6.08,1.6517,2834
validity,-1,-1,2403,3907,6.08,1.1578,-1
vehicle,-1,3148,2404,3894,6.08,1.4546,2149
votes,-1,2095,2405,4343,6.08,1.5758,4000
theories,-1,-1,2406,2261,6.06,1.4507,-1
associations,-1,-1,2407,3161,6.06,1.5733,-1
attachment,-1,-1,2408,4270,6.06,1.5194,-1
fluid,-1,-1,2409,2050,6.06,1.2317,-1
shells,3855,-1,2410,-1,6.06,1.5057,-1
1970s,-1,-1,2411,4679,6.06,1.4486,-1
adults,-1,2433,2412,2782,6.06,1.3001,4648
advocacy,-1,4707,2413,-1,6.06,1.2521,-1
bella,3460,-1,2414,-1,6.06,1.2191,4291
brazilian,-1,-1,2415,-1,6.06,1.4486,4069
bueno,-1,-1,2416,-1,6.06,1.5572,3321
certain,1713,917,2417,252,6.06,1.4626,1905
certainly,-1,1380,2418,827,6.06,1.3463,2982
combinations,-1,-1,2419,4948,6.06,1.2357,-1
composed,-1,-1,2420,2040,6.06,1.2521,-1
composition,-1,-1,2421,1783,6.06,1.1851,-1
couch,3451,-1,2422,-1,6.06,1.2022,2013
created,2699,1118,2423,1041,6.06,1.6088,2105
creek,-1,-1,2424,3853,6.06,1.4902,4837
dimes,4134,-1,2425,-1,6.06,1.2191,-1
distinct,-1,-1,2426,1828,6.06,1.2357,-1
equal,4138,2812,2427,767,6.06,1.9526,-1
facts,2578,3618,2428,1202,6.06,1.0956,3668
flight,1827,1632,2429,2716,6.06,1.834,1173
gaze,2947,-1,2430,-1,6.06,1.4902,-1
goodman,-1,4008,2431,-1,6.06,1.1323,-1
harbor,-1,2252,2432,-1,6.06,1.4486,-1
hey,148,-1,2433,-1,6.06,1.634,241
historian,-1,3632,2434,4623,6.06,1.4626,-1
host,4810,2185,2435,2616,6.06,1.3614,2259
icon,-1,-1,2436,-1,6.06,1.2683,3317
influences,-1,-1,2437,3274,6.06,1.2191,-1
instruments,-1,4261,2438,2628,6.06,1.7072,-1
landmark,-1,4918,2439,-1,6.06,1.0184,-1
large,2893,508,2440,179,6.06,1.2683,1618
latest,3957,473,2441,4583,6.06,1.3614,724
leads,2149,2856,2442,1968,6.06,1.0956,2467
legs,1393,-1,2443,2674,6.06,1.3001,2044
liverpool,-1,-1,2444,-1,6.06,1.5572,3989
magazines,4355,3798,2445,-1,6.06,1.4486,-1
membership,-1,3654,2446,3091,6.06,1.0184,-1
muscle,4263,-1,2447,1994,6.06,1.3311,4559
nation,1556,537,2448,939,6.06,1.5039,2238
outlets,-1,2871,2449,-1,6.06,1.0382,-1
overseas,-1,3683,2450,-1,6.06,1.5308,-1
peanut,-1,-1,2451,-1,6.06,1.3311,2257
personal,3037,676,2452,526,6.06,1.2191,1153
photoshop,-1,-1,2453,-1,6.06,1.5308,3156
preparation,-1,-1,2454,2073,6.06,1.3614,-1
quantities,-1,-1,2455,3158,6.06,1.3001,-1
racing,3613,1014,2456,-1,6.06,1.7427,3263
reflection,2455,-1,2457,3009,6.06,1.3911,-1
representation,-1,-1,2458,1984,6.06,1.2843,-1
respective,-1,-1,2459,3727,6.06,1.3157,-1
see,42,243,2460,81,6.06,1.0577,78
servings,-1,3199,2461,-1,6.06,1.4057,-1
shoes,753,4120,2462,4347,6.06,1.544,1172
slim,2421,-1,2463,-1,6.06,1.4902,4851
sports,-1,213,2464,4074,6.06,2.2352,1224
starring,-1,4176,2465,-1,6.06,1.3001,-1
straight,477,1823,2466,1748,6.06,1.0577,1107
talk,249,763,2467,986,6.06,1.0577,340
towns,-1,2106,2468,2219,6.06,1.1502,-1
updated,-1,-1,2469,-1,6.06,1.2357,1360
wood,1872,2149,2470,1329,6.06,1.2521,2859
solving,-1,-1,2471,4762,6.04,1.7377,-1
bridges,3030,-1,2472,-1,6.04,1.5133,-1
climbing,3441,-1,2473,-1,6.04,1.3838,-1
geographical,-1,-1,2474,4731,6.04,1.4572,-1
skirt,3735,-1,2475,-1,6.04,2.0712,-1
1960s,-1,-1,2476,4882,6.04,1.7492,-1
academy,-1,1389,2477,3207,6.04,1.3395,4406
accompanying,-1,4736,2478,-1,6.04,1.4422,-1
acquired,-1,1661,2479,2162,6.04,1.5113,-1
acting,1785,2065,2480,2122,6.04,1.5113,2266
alumni,-1,4555,2481,-1,6.04,1.0294,-1
america's,-1,-1,2482,-1,6.04,1.4563,-1
approaches,-1,-1,2483,2384,6.04,1.3087,-1
bass,1737,3205,2484,-1,6.04,1.6898,3579
beginning,1338,1091,2485,682,6.04,1.1599,1957
bringing,1897,2772,2486,2531,6.04,1.1421,2225
campus,-1,2501,2487,-1,6.04,1.6157,2449
casino,-1,3850,2488,-1,6.04,2.04,2277
choices,3933,2953,2489,4384,6.04,1.4422,3873
contributed,-1,3136,2490,3271,6.04,1.2115,-1
exact,-1,-1,2491,2657,6.04,1.2282,4074
expand,-1,2965,2492,-1,6.04,1.1421,-1
express,3362,1467,2493,1691,6.04,0.9026,2515
fave,-1,-1,2494,-1,6.04,1.4702,2324
feliz,3276,-1,2495,-1,6.04,1.4841,3999
folks,1218,-1,2496,-1,6.04,1.3547,1094
fund,-1,482,2497,2449,6.04,1.1241,3588
furniture,-1,3052,2498,4393,6.04,1.1599,3959
groove,1290,-1,2499,-1,6.04,1.2115,-1
hair,528,2851,2500,1323,6.04,1.3991,430
hint,-1,-1,2501,-1,6.04,1.5903,4749
installed,-1,4792,2502,-1,6.04,1.0294,4066
interactive,-1,-1,2503,-1,6.04,1.3845,4469
kitchen,1959,1543,2504,3299,6.04,1.6898,1489
melbourne,-1,-1,2505,-1,6.04,1.428,4764
mind,126,1114,2506,303,6.04,1.2771,270
numbers,2576,1507,2507,991,6.04,1.1421,2427
perspective,-1,4357,2508,1990,6.04,1.0294,4670
points,3591,442,2509,675,6.04,1.4702,1508
prevention,-1,4676,2510,3870,6.04,1.2282,-1
professor,-1,321,2511,1400,6.04,1.4563,4563
prospective,-1,4540,2512,-1,6.04,1.2115,-1
prospects,-1,4150,2513,-1,6.04,1.0683,-1
purple,2225,-1,2514,-1,6.04,1.5248,2196
purpose,3188,2862,2515,543,6.04,1.1599,2904
replied,-1,3389,2516,1768,6.04,0.9681,4493
sauce,-1,3676,2517,-1,6.04,1.3991,2516
signing,-1,4586,2518,-1,6.04,1.4841,3091
sofa,-1,-1,2519,-1,6.04,1.3547,4929
supplies,-1,3583,2520,2700,6.04,1.3991,4214
tops,4678,-1,2521,-1,6.04,1.0872,4753
transport,-1,-1,2522,2074,6.04,1.293,-1
union,4165,378,2523,585,6.04,1.3991,2744
visible,-1,4964,2524,2326,6.04,0.8797,-1
vocal,4931,4647,2525,-1,6.04,1.5513,-1
washington,-1,174,2526,859,6.04,1.2115,1697
words,251,1164,2527,302,6.04,1.1945,687
xp,-1,-1,2528,-1,6.04,1.5113,3022
carriage,-1,-1,2529,4764,6.02,1.2289,-1
beings,-1,-1,2530,2516,6.02,1.2498,-1
colored,-1,-1,2531,3839,6.02,1.7379,-1
considerations,-1,-1,2532,2696,6.02,1.4067,-1
nearest,-1,-1,2533,4902,6.02,1.2498,-1
porch,2794,-1,2534,-1,6.02,1.6006,-1
relate,3583,-1,2535,4051,6.02,1.5206,-1
seventeenth,-1,-1,2536,4697,6.02,1.1813,-1
vibe,2457,-1,2537,-1,6.02,1.4789,-1
1980's,-1,-1,2538,-1,6.02,1.7437,-1
acres,-1,3682,2539,3547,6.02,1.3169,-1
aircraft,-1,2657,2540,3796,6.02,1.4068,-1
amen,4085,-1,2541,-1,6.02,1.8789,2846
basket,-1,-1,2542,-1,6.02,1.0784,2907
blog,-1,-1,2543,-1,6.02,1.4068,231
cards,1997,2592,2544,3875,6.02,1.3013,1305
celebrity,-1,-1,2545,-1,6.02,1.7082,2092
christians,-1,-1,2546,2790,6.02,2.0151,-1
concepts,-1,-1,2547,2161,6.02,1.2856,-1
content,3987,4035,2548,1021,6.02,1.6224,1745
creates,-1,-1,2549,4590,6.02,1.4356,-1
delivery,-1,2580,2550,3024,6.02,1.4356,2847
developing,-1,2522,2551,1628,6.02,1.0971,-1
doll,2642,-1,2552,-1,6.02,1.943,2430
download,-1,-1,2553,-1,6.02,1.3476,824
eggs,4786,-1,2554,3621,6.02,1.9948,2348
engineers,-1,4235,2555,4116,6.02,1.1337,-1
essential,-1,3616,2556,1079,6.02,0.8919,4742
fixed,4088,-1,2557,1163,6.02,1.0593,2050
float,2258,-1,2558,-1,6.02,1.4068,-1
fridge,-1,-1,2559,-1,6.02,1.1156,3621
fund-raising,-1,-1,2560,-1,6.02,1.7437,-1
inn,-1,-1,2561,-1,6.02,1.237,4703
jam,1419,-1,2562,-1,6.02,2.0252,1856
japanese,-1,1005,2563,1264,6.02,1.5713,2172
male,3108,3016,2564,1280,6.02,1.3626,2564
monetary,-1,4656,2565,4322,6.02,1.3923,-1
native,-1,2406,2566,1269,6.02,1.4068,-1
newspapers,-1,2798,2567,3368,6.02,1.4637,-1
objectives,-1,-1,2568,2894,6.02,1.237,-1
pregnancy,-1,-1,2569,3622,6.02,2.2451,-1
presence,2627,1928,2570,763,6.02,1.0593,4875
production,-1,569,2571,461,6.02,1.2036,3214
programs,-1,695,2572,1232,6.02,1.6349,3849
pub,-1,-1,2573,-1,6.02,1.6962,2841
quick,857,2563,2574,2592,6.02,1.6349,576
rare,3508,2495,2575,2120,6.02,1.7201,2899
records,1940,1061,2576,1434,6.02,1.2856,2559
retire,-1,4863,2577,-1,6.02,1.8012,-1
simple,860,1943,2578,623,6.02,1.4637,1062
sophisticated,-1,4179,2579,-1,6.02,1.7553,-1
teams,-1,1368,2580,-1,6.02,1.1692,2746
totally,3424,3942,2581,3457,6.02,1.1156,565
try,151,769,2582,1017,6.02,0.9366,238
unwind,4458,-1,2583,-1,6.02,1.846,-1
voting,-1,2405,2584,-1,6.02,1.3775,2877
walk,212,1776,2585,1795,6.02,1.5451,591
will,50,29,2586,49,6.02,1.3013,49
windows,1816,2416,2587,2280,6.02,1.3923,1074
wondering,1236,-1,2588,-1,6.02,1.3476,852
writes,-1,1446,2589,2868,6.02,1.3775,-1
xoxo,-1,-1,2590,-1,6.02,1.7082,1871
rains,2663,-1,2591,-1,6.01,1.8722,-1
1990's,-1,-1,2592,-1,6,1.5779,-1
act,671,905,2593,292,6,1.2936,1119
adapted,-1,-1,2594,3561,6,1.4142,-1
alliance,-1,2465,2595,3227,6,1.6537,-1
allow,3135,1085,2596,1157,6,1.4708,2622
applicable,-1,-1,2597,3829,6,1.0302,-1
archives,-1,-1,2598,4712,6,1.4425,-1
attend,-1,2667,2599,3180,6,0.9689,3178
attending,-1,4225,2600,-1,6,1.1066,4246
automatic,2993,-1,2601,4641,6,1.4732,-1
automatically,-1,-1,2602,4966,6,1.5584,-1
avatar,-1,-1,2603,-1,6,1.6288,1193
beans,4537,-1,2604,-1,6,1.6537,3168
beliefs,-1,-1,2605,3068,6,1.5138,-1
bien,1239,-1,2606,-1,6,1.4428,3059
biggest,2480,1583,2607,-1,6,1.3248,1225
brew,4408,-1,2608,-1,6,1.633,-1
brook,-1,3539,2609,-1,6,1.6413,-1
cambridge,-1,2226,2610,1547,6,1.4846,-1
concentrations,-1,-1,2611,3837,6,1.2882,-1
conscience,2590,-1,2612,3350,6,1.3401,-1
continent,-1,-1,2613,3914,6,1.2289,-1
crimson,4237,-1,2614,-1,6,1.5138,-1
eighteenth,-1,-1,2615,3360,6,1.4142,-1
exactly,1611,2352,2616,1574,6,1.7143,1157
extend,-1,939,2617,3071,6,0.9035,-1
favor,2533,2179,2618,2425,6,2.0603,619
finale,-1,-1,2619,-1,6,1.6162,4007
find,129,419,2620,240,6,1.5779,214
fireplace,-1,3681,2621,-1,6,1.8844,-1
fixing,-1,-1,2622,-1,6,1.069,4458
glance,3106,-1,2623,4368,6,1.178,-1
global,-1,1560,2624,2191,6,1.4846,1495
ha,434,-1,2625,3781,6,1.5649,411
hands,265,1542,2626,510,6,1.4846,977
heating,-1,-1,2627,4451,6,1.5779,-1
indeed,2896,1360,2628,469,6,1.1952,1714
integral,-1,-1,2629,4699,6,1.3093,-1
itunes,-1,-1,2630,-1,6,1.8952,1145
japan,4945,982,2631,1481,6,1.3093,2433
jenny,4351,-1,2632,-1,6,1.6811,-1
king's,-1,-1,2633,2652,6,1.8626,-1
lawn,4020,4398,2634,-1,6,1.2289,3868
lighting,-1,2353,2635,-1,6,1.4428,4756
likewise,-1,-1,2636,2816,6,1.2454,-1
lmfao,-1,-1,2637,-1,6,2.1285,1001
make,61,127,2638,127,6,0.9897,86
meaning,1462,2844,2639,747,6,1.0498,2640
mega,-1,-1,2640,-1,6,1.6413,3985
metals,-1,-1,2641,4125,6,1.354,-1
mucho,3016,-1,2642,-1,6,1.2617,3828
nations,4204,681,2643,1011,6,1.5518,-1
network,-1,1136,2644,1536,6,1.2778,991
olive,-1,-1,2645,-1,6,1.1429,4172
opened,1632,1312,2646,1299,6,1.2289,2462
oregon,-1,4439,2647,-1,6,1.178,4520
owns,-1,2063,2648,-1,6,1.2936,-1
participants,-1,3847,2649,3415,6,1.0302,-1
pilot,-1,3377,2650,4983,6,1.069,3948
principle,-1,3855,2651,818,6,1.4846,-1
religion,2360,3056,2652,773,6,1.8295,3865
result,-1,888,2653,360,6,1.1606,2961
service,3671,150,2654,354,6,1.1606,710
sights,3502,-1,2655,-1,6,1.4983,-1
sites,-1,1885,2656,2198,6,1.1606,1782
sponsor,-1,4896,2657,-1,6,1.4142,-1
started,572,947,2658,1057,6,1.069,560
stereo,3145,-1,2659,-1,6,1.2936,-1
stores,-1,999,2660,3589,6,0.9689,2630
successor,-1,4616,2661,-1,6,1.4428,-1
survive,977,2973,2662,4197,6,1.7957,3209
surviving,-1,2199,2663,-1,6,1.7496,-1
today's,-1,-1,2664,-1,6,0.9897,-1
tuned,-1,-1,2665,-1,6,0.9689,3629
virgin,3250,-1,2666,-1,6,1.5779,2189
vista,-1,-1,2667,-1,6,1.3851,3577
walked,716,2684,2668,1945,6,0.9897,1825
2-car,-1,-1,2669,-1,5.98,1.4213,-1
action,1566,757,2670,326,5.98,1.4213,1264
afternoon,2138,1645,2671,2376,5.98,1.237,831
anytime,1718,-1,2672,-1,5.98,1.2534,3042
attempting,-1,-1,2673,4560,5.98,0.9998,-1
audience,-1,1332,2674,2071,5.98,1.4356,3911
august,-1,543,2675,1081,5.98,1.4356,4031
author,-1,362,2676,904,5.98,1.3923,3084
awww,-1,-1,2677,-1,5.98,1.7784,1268
bbc,-1,-1,2678,-1,5.98,1.2534,1381
began,1531,550,2679,452,5.98,0.9581,-1
biography,-1,3013,2680,-1,5.98,1.4497,-1
broadcast,-1,2317,2681,-1,5.98,1.2856,4704
canada,-1,1720,2682,1758,5.98,1.5318,1176
communities,-1,2600,2683,1935,5.98,1.3169,-1
contributor,-1,1626,2684,-1,5.98,1.3476,-1
creatures,3733,-1,2685,4230,5.98,1.3775,-1
declaration,-1,-1,2686,3111,5.98,1.2204,-1
dell,-1,-1,2687,-1,5.98,1.4068,3776
dialogue,-1,4160,2688,4045,5.98,1.237,-1
drum,1881,-1,2689,-1,5.98,1.3775,-1
ebook,-1,-1,2690,-1,5.98,1.4356,4192
egg,-1,-1,2691,4556,5.98,1.4356,1688
explained,-1,2818,2692,1571,5.98,1.3169,-1
fabric,-1,-1,2693,-1,5.98,1.0971,4616
father-in-law,-1,-1,2694,-1,5.98,1.8125,-1
feature,-1,2770,2695,1985,5.98,1.1692,2398
ferry,-1,3530,2696,-1,5.98,1.2856,-1
fingertips,4648,-1,2697,-1,5.98,1.1337,-1
flash,1918,-1,2698,-1,5.98,1.0398,1770
flights,-1,3352,2699,-1,5.98,1.8897,4414
folk,4027,3793,2700,3833,5.98,1.4356,3899
gathered,3924,4441,2701,3032,5.98,1.3169,-1
grammys,-1,-1,2702,-1,5.98,1.4497,4637
heh,3553,-1,2703,-1,5.98,1.2696,2673
hill,1114,883,2704,1287,5.98,1.3923,1547
http,-1,-1,2705,4268,5.98,1.2534,-1
identity,-1,3481,2706,1569,5.98,1.1156,3437
informal,-1,-1,2707,4977,5.98,1.4497,-1
ireland,-1,3074,2708,2192,5.98,1.3626,4067
java,-1,-1,2709,-1,5.98,1.5583,4683
july,3741,248,2710,890,5.98,1.6962,4224
keys,1577,-1,2711,-1,5.98,1.2036,2120
lego,-1,-1,2712,-1,5.98,1.2696,4949
lessons,3364,3955,2713,4002,5.98,1.3775,2860
looks,650,1728,2714,2053,5.98,1.3775,299
macbook,-1,-1,2715,-1,5.98,1.5185,1922
mcdonalds,-1,-1,2716,-1,5.98,2.3342,3831
meets,3125,3296,2717,-1,5.98,1.0971,3882
messages,-1,3880,2718,4203,5.98,0.9366,2447
national,-1,135,2719,257,5.98,1.1516,1113
netherlands,-1,4722,2720,4950,5.98,1.3323,-1
nintendo,-1,-1,2721,-1,5.98,1.7319,3817
normal,3062,2435,2722,655,5.98,1.0784,1467
nyc,-1,922,2723,-1,5.98,1.5842,1249
organization,-1,758,2724,710,5.98,1.1337,-1
originally,-1,3164,2725,2364,5.98,1.1337,-1
ours,2400,-1,2726,-1,5.98,1.4356,4724
ourselves,1580,3617,2727,1736,5.98,1.3323,3933
pairs,-1,-1,2728,4500,5.98,1.1692,-1
pic,-1,-1,2729,-1,5.98,1.1692,629
planned,2298,1022,2730,2870,5.98,1.2696,2713
pop,712,1386,2731,-1,5.98,1.237,1245
prose,-1,-1,2732,4610,5.98,1.505,-1
recordings,-1,3342,2733,-1,5.98,1.237,-1
represented,-1,1922,2734,1274,5.98,1.1692,-1
robin,3929,2653,2735,-1,5.98,1.2204,3542
schools,-1,680,2736,742,5.98,1.4356,2593
singapore,-1,-1,2737,-1,5.98,1.7899,4672
sounds,1005,2774,2738,2664,5.98,1.2036,398
specialized,-1,-1,2739,4964,5.98,1.3323,-1
store,1350,1145,2740,2151,5.98,0.9792,654
sweater,-1,-1,2741,-1,5.98,1.4776,4275
tonight's,-1,-1,2742,-1,5.98,1.4068,-1
train,635,1751,2743,2033,5.98,1.4913,950
triple,3307,-1,2744,-1,5.98,1.1337,4713
wing,3047,3603,2745,3399,5.98,1.1516,4892
faire,3849,-1,2746,-1,5.98,1.5068,-1
lasts,3181,-1,2747,-1,5.98,1.7617,-1
nana,3914,-1,2748,-1,5.98,1.7617,-1
precisely,-1,-1,2749,2518,5.98,1.2827,-1
probable,-1,-1,2750,3001,5.98,1.3306,-1
refer,-1,-1,2751,2257,5.98,1.1085,-1
spoon,4277,-1,2752,-1,5.98,1.5477,-1
similarly,-1,-1,2753,2136,5.98,1.0816,-1
glimpse,4445,-1,2754,-1,5.98,1.1701,-1
souls,1144,-1,2755,3582,5.98,1.713,-1
above,493,941,2756,256,5.96,0.9026,2102
academic,-1,2893,2757,2112,5.96,1.5644,-1
allowed,3618,1162,2758,974,5.96,1.7375,2340
assistance,-1,2656,2759,1703,5.96,1.428,-1
authorized,-1,-1,2760,4748,5.96,1.5513,-1
bacon,-1,-1,2761,-1,5.96,2.0698,2006
bay,2066,1272,2762,2241,5.96,1.4978,1686
bf,-1,-1,2763,-1,5.96,1.6283,2765
body,323,1207,2764,262,5.96,1.0294,450
collected,-1,4314,2765,2187,5.96,1.1599,-1
convinced,4516,3821,2766,3015,5.96,0.9681,4487
destined,4548,-1,2767,-1,5.96,1.4563,-1
discuss,-1,2047,2768,2321,5.96,1.2282,3307
driven,3305,3904,2769,2396,5.96,1.2771,-1
everyone's,-1,-1,2770,-1,5.96,1.261,-1
everything,161,964,2771,803,5.96,1.293,386
fav,-1,-1,2772,-1,5.96,1.9479,1431
features,-1,2733,2773,1149,5.96,1.2115,2887
flickr,-1,-1,2774,-1,5.96,1.1945,3524
french,3099,826,2775,460,5.96,1.5381,1348
gig,-1,-1,2776,-1,5.96,1.3991,2700
gracias,-1,-1,2777,-1,5.96,1.5381,4196
gym,-1,-1,2778,-1,5.96,1.5113,942
head,158,568,2779,300,5.96,1.0683,330
heels,2624,-1,2780,-1,5.96,1.1241,3450
hundreds,-1,1783,2781,3366,5.96,1.6655,3777
including,-1,282,2782,506,5.96,0.9026,2028
islanders,-1,4654,2783,-1,5.96,1.293,-1
jeep,4418,-1,2784,-1,5.96,1.7375,-1
job,922,522,2785,912,5.96,1.7257,339
largely,-1,2039,2786,1476,5.96,1.0294,-1
made,176,100,2787,87,5.96,1.0683,193
mambo,3711,-1,2788,-1,5.96,1.7257,-1
match,2203,1673,2789,3540,5.96,0.9889,1665
memoir,-1,3737,2790,-1,5.96,1.2447,-1
mighty,1312,-1,2791,4242,5.96,1.3087,2710
mmmmm,-1,-1,2792,-1,5.96,1.8622,4608
net,2824,477,2793,1700,5.96,1.0294,1763
netflix,-1,-1,2794,-1,5.96,1.8731,4070
players,3204,743,2795,4284,5.96,1.6157,2217
potentially,-1,4783,2796,-1,5.96,1.5113,-1
presently,-1,-1,2797,4327,5.96,1.261,-1
proof,2069,4903,2798,1973,5.96,1.0683,2962
reaches,-1,-1,2799,4344,5.96,1.3696,-1
reflecting,-1,4661,2800,-1,5.96,1.2282,-1
related,-1,1084,2801,670,5.96,1.261,2468
releases,-1,-1,2802,-1,5.96,1.4702,4140
reveal,3015,-1,2803,3515,5.96,1.3547,-1
reveals,-1,-1,2804,4204,5.96,1.4702,-1
rocks,1259,-1,2805,2637,5.96,1.4841,1730
roommate,-1,-1,2806,-1,5.96,1.5513,4976
season,1975,360,2807,2102,5.96,1.1421,544
selection,-1,3054,2808,1764,5.96,1.293,4627
ship,1489,3096,2809,1436,5.96,1.2282,1807
ships,3453,4621,2810,2004,5.96,1.0093,-1
similar,-1,1077,2811,440,5.96,1.0872,2920
space,740,724,2812,614,5.96,1.0093,571
stadium,-1,2187,2813,-1,5.96,1.5774,4613
starts,959,2341,2814,4745,5.96,1.1945,1061
taught,1281,2286,2815,1831,5.96,1.4563,3674
world's,-1,-1,2816,4005,5.96,1.3395,-1
writer,-1,232,2817,1721,5.96,1.5381,1859
yep,4462,-1,2818,-1,5.96,1.6655,1351
justify,3844,-1,2819,4334,5.96,1.3379,-1
pupil,-1,-1,2820,4447,5.96,1.3838,-1
spreading,3956,-1,2821,-1,5.96,1.3064,-1
wales,-1,-1,2822,4131,5.96,1.4994,-1
whoo,2463,-1,2823,-1,5.96,1.6951,-1
deeds,4797,-1,2824,4991,5.96,1.3202,-1
exhibit,-1,-1,2825,3770,5.96,1.2541,-1
fiddle,4801,-1,2826,-1,5.96,1.7254,-1
exceed,-1,-1,2827,4839,5.96,1.5174,-1
3d,-1,-1,2828,-1,5.94,1.6088,-1
alternative,-1,2322,2829,1714,5.94,1.3911,3603
approach,4601,1451,2830,622,5.94,1.1678,4478
awe,-1,-1,2831,-1,5.94,2.0938,4655
ballet,-1,1725,2832,-1,5.94,1.5832,-1
begins,1513,1831,2833,2091,5.94,1.1502,2330
building,1793,433,2834,640,5.94,1.1141,650
business,1134,97,2835,339,5.94,1.4626,416
carpet,3921,-1,2836,-1,5.94,1.1502,2891
chick,1444,-1,2837,-1,5.94,1.6464,1593
choose,868,2418,2838,1900,5.94,1.1851,1522
consent,-1,-1,2839,2862,5.94,1.2191,-1
continental,-1,4181,2840,4689,5.94,1.1141,-1
correspondence,-1,-1,2841,3136,5.94,1.3157,-1
custom,-1,-1,2842,2808,5.94,0.9127,1696
decided,2565,1100,2843,1162,5.94,1.3911,1089
diary,-1,2518,2844,4940,5.94,1.1502,-1
echo,2374,-1,2845,-1,5.94,1.2357,-1
elevation,-1,-1,2846,4795,5.94,1.5174,-1
european,-1,868,2847,841,5.94,1.1678,4005
exports,-1,3882,2848,3718,5.94,1.2191,-1
finds,2958,3254,2849,2426,5.94,1.2521,2627
forum,-1,3099,2850,-1,5.94,1.2521,2496
framework,-1,-1,2851,2509,5.94,1.0577,-1
frank,3972,655,2852,2511,5.94,1.3001,3134
gather,2098,-1,2853,-1,5.94,1.0768,-1
germany,-1,1098,2854,1076,5.94,1.5703,3361
image,2366,1723,2855,995,5.94,1.6587,2108
impression,-1,4505,2856,2360,5.94,1.0768,-1
include,-1,443,2857,750,5.94,1.2022,3228
inherent,-1,-1,2858,4249,5.94,1.3763,-1
intention,-1,-1,2859,2546,5.94,1.2843,-1
investor,-1,3470,2860,-1,5.94,1.3001,-1
jet,2776,4193,2861,-1,5.94,1.634,2928
joyce,-1,2650,2862,-1,5.94,1.5174,-1
kings,1820,3735,2863,2949,5.94,1.5308,2960
knew,289,844,2864,512,5.94,1.3001,745
larger,-1,1740,2865,897,5.94,1.5308,-1
letter,1194,984,2866,519,5.94,1.0956,1198
listen,361,3893,2867,2833,5.94,1.4344,539
looking,294,772,2868,777,5.94,0.9775,215
mba,-1,2498,2869,-1,5.94,1.834,-1
member,-1,269,2870,797,5.94,1.1141,2164
men,521,496,2871,131,5.94,1.3911,608
movement,3889,1428,2872,555,5.94,0.9348,3350
nation's,-1,-1,2873,-1,5.94,1.544,-1
obama,-1,-1,2874,-1,5.94,2.161,488
ok,750,-1,2875,-1,5.94,1.731,221
oooh,906,-1,2876,-1,5.94,1.7192,2857
option,-1,2526,2877,3429,5.94,1.3911,1473
phoenix,-1,3158,2878,-1,5.94,1.6088,3284
player,2041,1062,2879,4963,5.94,1.6214,1505
portfolio,-1,4653,2880,-1,5.94,1.4344,-1
preparations,-1,-1,2881,4525,5.94,1.4057,-1
presidential,-1,1261,2882,4939,5.94,1.5174,-1
prom,-1,-1,2883,-1,5.94,1.3763,4876
proper,3696,3883,2884,932,5.94,1.3911,2979
pulse,4579,3699,2885,4070,5.94,1.3311,-1
reality,1072,2223,2886,1095,5.94,1.6464,1619
regularly,-1,4075,2887,3811,5.94,0.8668,-1
reservations,-1,3186,2888,-1,5.94,1.4626,-1
salmon,-1,4856,2889,-1,5.94,1.7072,-1
scene,934,1315,2890,1364,5.94,1.3311,1609
societies,-1,-1,2891,2283,5.94,1.3614,-1
submitted,-1,-1,2892,3822,5.94,1.3001,-1
substantial,-1,3214,2893,2418,5.94,1.0956,-1
swift,3828,-1,2894,-1,5.94,1.2683,1100
technique,-1,4721,2895,1830,5.94,0.9982,-1
thnx,-1,-1,2896,-1,5.94,1.6088,-1
thx,-1,-1,2897,-1,5.94,1.5174,1320
